id	name	extra	desc
486	Pickaxe head		It's missing a handle.
487	Pickaxe head		Swap this note at any bank for a Pickaxe head.
488	Pickaxe head		It's missing a handle.
489	Pickaxe head		Swap this note at any bank for a Pickaxe head.
490	Pickaxe head		It's missing a handle.
491	Pickaxe head		Swap this note at any bank for a Pickaxe head.
1510	Picture	Members	A picture of a lady called Elena.
2313	Pie dish		Deceptively pie shaped.
2314	Pie dish		Swap this note at any bank for a Pie dish.
2315	Pie shell		I need to find a filling for this pie.
2316	Pie shell		Swap this note at any bank for a Pie shell.
1486	Piece of railing	Members	A broken piece of railing.
424	Pigeon cage	Members	It's full of pigeons.
425	Pigeon cage	Members	It's empty...
351	Pike		Some nicely cooked Pike.
352	Pike		Swap this note at any bank for a Pike.
2114	Pineapple	Members	It can be cut up into something more manageable with a knife.
2115	Pineapple	Members	Swap this note at any bank for a Pineapple.
2116	Pineapple chunks	Members	Fresh chunks of pineapple.
2117	Pineapple chunks	Members	Swap this note at any bank for a Pineapple chunks.
2301	Pineapple pizza	Members	A tropicana pizza.
2302	Pineapple pizza	Members	Swap this note at any bank for a Pineapple pizza.
2036	Pineapple punch	Members	A fresh healthy fruit mix.
2037	Pineapple punch	Members	Swap this note at any bank for a Pineapple punch.
2048	Pineapple punch	Members	A fresh healthy fruit mix.
2049	Pineapple punch	Members	Swap this note at any bank for a Pineapple punch.
2118	Pineapple ring	Members	Exotic fruit.
2119	Pineapple ring	Members	Swap this note at any bank for a Pineapple ring.
1013	Pink skirt		A ladies skirt.
1014	Pink skirt		Swap this note at any bank for a Pink skirt.
433	Pirate message		Pirates don't have the best handwriting...
2651	Pirate's hat	Members	Shiver me timbers!
2652	Pirate's hat	Members	Swap this note at any bank for a Pirate's hat.
2997	Pirate's hook	Members	You should see the shark...
3048	Pirate's hook	Members	Swap this note at any bank for a Pirate's hook.
1865	Pitta bread	Members	Mmmm, I need to add some other ingredients yet.
1866	Pitta bread	Members	Swap this note at any bank for a Pitta bread.
1863	Pitta dough	Members	I need to cook this.
1864	Pitta dough	Members	Swap this note at any bank for a Pitta dough.
2283	Pizza base		I need to add some tomato next.
2284	Pizza base		Swap this note at any bank for a Pizza base.
284	Plague jacket	Members	A thick heavy leather top.
418	Plague sample	Members	Probably best I don't keep this too long.
285	Plague trousers	Members	A thick pair of leather trousers.
2289	Plain pizza		A cheese and tomato pizza.
2290	Plain pizza		Swap this note at any bank for a Plain pizza.
960	Plank		A plank of wood!
961	Plank		Swap this note at any bank for a Plank.
273	Poison		This stuff looks nasty.
2479	Poison		Swap this note at any bank for a Poison.
3811	Poison bolt2		None
3812	Poison bolt3		None
3813	Poison bolt4		None
3814	Poison bolts		None
197	Poison chalice	Members	A cup of a strange brew...
198	Poison chalice	Members	Swap this note at any bank for a Poison chalice.
1235	Poisoned dagger(p)	Members	The blade is covered with poison.
1236	Poisoned dagger(p)	Members	Swap this note at any bank for a Poisoned dagger(p).
818	Poisoned dart(p)	Members	A deadly throwing dart with a poisoned tip.
274	Poisoned fish food		Doesn't seem very nice to the poor fishes.
666	Portrait		Picture of a posing Paladin.
1931	Pot		This pot is empty.
1932	Pot		Swap this note at any bank for a Pot.
2130	Pot of cream	Members	Fresh cream.
2131	Pot of cream	Members	Swap this note at any bank for a Pot of cream.
1933	Pot of flour		There is flour in this pot.
1934	Pot of flour		Swap this note at any bank for a Pot of flour.
2516	Pot of flour		There is flour in this pot.
2517	Pot of flour		Swap this note at any bank for a Pot of flour.
3214	Pot of quicklime	Members	A pot of ground quicklime.
1942	Potato		This could be used to make a good stew.
1943	Potato		Swap this note at any bank for a Potato.
3138	Potato cactus	Members	How am I supposed to eat that?!
3139	Potato cactus	Members	Swap this note at any bank for a Potato cactus.
195	Potion		This is meant to be good for spots.
196	Potion		Swap this note at any bank for a Potion.
2394	Potion	Members	A strange brew.
143	Prayer potion(1)	Members	1 dose of restore prayer potion.
144	Prayer potion(1)	Members	Swap this note at any bank for a Prayer potion(1).
141	Prayer potion(2)	Members	2 doses of restore prayer potion.
142	Prayer potion(2)	Members	Swap this note at any bank for a Prayer potion(2).
139	Prayer potion(3)	Members	3 doses of restore prayer potion.
140	Prayer potion(3)	Members	Swap this note at any bank for a Prayer potion(3).
2434	Prayer potion(4)	Members	4 doses of restore prayer potion.
2435	Prayer potion(4)	Members	Swap this note at any bank for a Prayer potion(4).
271	Pressure gauge		It looks like part of a machine.
426	Priest gown		Top half of a priest suit.
427	Priest gown		Swap this note at any bank for a Priest gown.
428	Priest gown		Bottom half of a priest suit.
429	Priest gown		Swap this note at any bank for a Priest gown.
3135	Prison key	Members	The key to the troll prison.
278	Prod	Members	An old cattle prod.
3709	Promissory note	Members	A legally binding contract promising not to enter the longhall.
1849	Prototype dart	Members	A prototype throwing dart.
1853	Prototype dart tip	Members	A protoype dart tip - it looks deadly.
1959	Pumpkin		Happy Halloween.
1960	Pumpkin		Swap this note at any bank for a Pumpkin.
1812	Pungent pot	Members	A pot found at the murder scene, with a sickly odour.
1773	Purple dye		A little bottle of purple dye.
1774	Purple dye		Swap this note at any bank for a Purple dye.
1046	Purple partyhat		A nice hat from a cracker.
1047	Purple partyhat		Swap this note at any bank for a Purple partyhat.
2795	Puzzle box	Members	I need to solve this!
2798	Puzzle box	Members	I need to solve this!
2800	Puzzle box	Members	I need to solve this!
3565	Puzzle box	Members	I need to solve this!
3567	Puzzle box	Members	I need to solve this!
3569	Puzzle box	Members	I need to solve this!
3571	Puzzle box	Members	I need to solve this!
3576	Puzzle box	Members	I need to solve this!
3578	Puzzle box	Members	I need to solve this!
3438	Pyre logs	Members	Logs prepared with sacred oil for a funeral pyre.
3439	Pyre logs	Members	Swap this note at any bank for a Pyre logs.
3213	Quicklime	Members	Some quicklime.
714	Radimus notes	Members	Notes given to you by Radimus Erkle, it includes a partially completed map.
715	Radimus notes	Members	Notes given to you by Radimus Erkle, it includes a partially completed map.
14	Railing	Members	A metal railing replacement.
257	Ranarr weed	Members	A useful herb.
258	Ranarr weed	Members	Swap this note at any bank for a Ranarr weed.
2577	Ranger boots	Members	Lightweight boots ideal for rangers.
2578	Ranger boots	Members	Swap this note at any bank for a Ranger boots.
173	Ranging potion(1)	Members	1 dose of ranging potion.
174	Ranging potion(1)	Members	Swap this note at any bank for a Ranging potion(1).
171	Ranging potion(2)	Members	2 doses of ranging potion.
172	Ranging potion(2)	Members	Swap this note at any bank for a Ranging potion(2).
169	Ranging potion(3)	Members	3 doses of ranging potion.
170	Ranging potion(3)	Members	Swap this note at any bank for a Ranging potion(3).
2444	Ranging potion(4)	Members	4 doses of ranging potion.
2445	Ranging potion(4)	Members	Swap this note at any bank for a Ranging potion(4).
609	Rashiliya corpse	Members	The remains of the Zombie Queen.
24	Rat poison	Members	Doesn't look very tasty.
300	Rats tail		A bit of rat.
321	Raw anchovies		I should try cooking this.
322	Raw anchovies		Swap this note at any bank for a Raw anchovies.
363	Raw bass	Members	I should try cooking this.
364	Raw bass	Members	Swap this note at any bank for a Raw bass.
2250	Raw batta	Members	This gnome batta needs cooking.
2136	Raw bear meat		I need to cook this first.
2137	Raw bear meat		Swap this note at any bank for a Raw bear meat.
2132	Raw beef		I need to cook this first.
2133	Raw beef		Swap this note at any bank for a Raw beef.
2138	Raw chicken		I need to cook this first.
2139	Raw chicken		Swap this note at any bank for a Raw chicken.
2876	Raw chompy	Members	I need to cook this first.
2877	Raw chompy	Members	Swap this note at any bank for a Raw chompy.
341	Raw cod	Members	I should try cooking this.
342	Raw cod	Members	Swap this note at any bank for a Raw cod.
2202	Raw crunchies	Members	These crunchies need cooking.
338	Raw giant carp	Members	I should try cooking this.
2178	Raw gnomebowl	Members	This gnome bowl needs cooking.
345	Raw herring		I should try cooking this.
346	Raw herring		Swap this note at any bank for a Raw herring.
3142	Raw karambwan	Members	A raw green octopus.
3143	Raw karambwan	Members	Swap this note at any bank for a Raw karambwan.
3150	Raw karambwanji	Members	Small brightly coloured tropical fish.
2148	Raw lava eel	Members	A very strange eel.
377	Raw lobster		I should try cooking this.
378	Raw lobster		Swap this note at any bank for a Raw lobster.
353	Raw mackerel	Members	I should try cooking this.
354	Raw mackerel	Members	Swap this note at any bank for a Raw mackerel.
389	Raw manta ray	Members	A rare catch.
390	Raw manta ray	Members	Swap this note at any bank for a Raw manta ray.
2337	Raw oomlie	Members	Raw meat from the oomlie bird.
2338	Raw oomlie	Members	Swap this note at any bank for a Raw oomlie.
349	Raw pike		I should try cooking this.
350	Raw pike		Swap this note at any bank for a Raw pike.
3226	Raw rabbit	Members	I need to cook this first.
3227	Raw rabbit	Members	Swap this note at any bank for a Raw rabbit.
2134	Raw rat meat		I need to cook this first.
2135	Raw rat meat		Swap this note at any bank for a Raw rat meat.
331	Raw salmon		I should try cooking this.
332	Raw salmon		Swap this note at any bank for a Raw salmon.
327	Raw sardine		I should try cooking this.
328	Raw sardine		Swap this note at any bank for a Raw sardine.
395	Raw sea turtle	Members	A rare catch.
396	Raw sea turtle	Members	Swap this note at any bank for a Raw sea turtle.
383	Raw shark	Members	I should try cooking this.
384	Raw shark	Members	Swap this note at any bank for a Raw shark.
317	Raw shrimps		I should try cooking this.
318	Raw shrimps		Swap this note at any bank for a Raw shrimps.
2514	Raw shrimps		I should try cooking this.
2515	Raw shrimps		Swap this note at any bank for a Raw shrimps.
1940	Raw swamp paste	Members	A thick tar like substance mixed with flour.
371	Raw swordfish		I should try cooking this.
372	Raw swordfish		Swap this note at any bank for a Raw swordfish.
335	Raw trout		I should try cooking this.
336	Raw trout		Swap this note at any bank for a Raw trout.
359	Raw tuna		I should try cooking this.
360	Raw tuna		Swap this note at any bank for a Raw tuna.
1859	Raw ugthanki meat	Members	I need to cook this first.
1860	Raw ugthanki meat	Members	Swap this note at any bank for a Raw ugthanki meat.
3850	Readbook dummy		None
3851	Readbook dummy		Swap this note at any bank for a Readbook dummy.
1470	Red bead		A small round red bead.
1471	Red bead		Swap this note at any bank for a Red bead.
3715	Red disk	Members	A red coloured disk, apparently made of wood.
3716	Red disk	Members	A red coloured disk, apparently made of wood.
3743	Red disk	Members	A red coloured disk, apparently made of wood.
1763	Red dye		A little bottle of red dye.
1764	Red dye		Swap this note at any bank for a Red dye.
3742	Red herring	Members	The colouring on it seems to be some kind of sticky goop...
1038	Red partyhat		A nice hat from a cracker.
1039	Red partyhat		Swap this note at any bank for a Red partyhat.
223	Red spiders' eggs		Eewww.
224	Red spiders' eggs		Swap this note at any bank for a Red spiders' eggs.
1613	Red topaz	Members	A semi precious stone.
1614	Red topaz	Members	Swap this note at any bank for a Red topaz.
25	Red vine worm	Members	Wormy.
1951	Redberries		Very bright red berries.
1952	Redberries		Swap this note at any bank for a Redberries.
2325	Redberry pie		Looks tasty.
2326	Redberry pie		Swap this note at any bank for a Redberry pie.
2373	Relic part 1	Members	Part of an ogre relic.
2374	Relic part 2	Members	Part of an ogre relic.
2375	Relic part 3	Members	Part of an ogre relic.
290	Research package		This contains some vital research results.
131	Restore potion(1)	Members	1 dose of stat restoration potion.
132	Restore potion(1)	Members	Swap this note at any bank for a Restore potion(1).
129	Restore potion(2)	Members	2 doses of stat restoration potion.
130	Restore potion(2)	Members	Swap this note at any bank for a Restore potion(2).
127	Restore potion(3)	Members	3 doses of stat restoration potion.
128	Restore potion(3)	Members	Swap this note at any bank for a Restore potion(3).
2430	Restore potion(4)	Members	4 doses of stat restoration potion.
2431	Restore potion(4)	Members	Swap this note at any bank for a Restore potion(4).
1592	Ring mould		Used to make gold rings.
1593	Ring mould		Swap this note at any bank for a Ring mould.
2566	Ring of dueling(1)	Members	An enchanted ring.
2567	Ring of dueling(1)	Members	Swap this note at any bank for a Ring of dueling(1).
2564	Ring of dueling(2)	Members	An enchanted ring.
2565	Ring of dueling(2)	Members	Swap this note at any bank for a Ring of dueling(2).
2562	Ring of dueling(3)	Members	An enchanted ring.
2563	Ring of dueling(3)	Members	Swap this note at any bank for a Ring of dueling(3).
2560	Ring of dueling(4)	Members	An enchanted ring.
2561	Ring of dueling(4)	Members	Swap this note at any bank for a Ring of dueling(4).
2558	Ring of dueling(5)	Members	An enchanted ring.
2559	Ring of dueling(5)	Members	Swap this note at any bank for a Ring of dueling(5).
